Epoch: 1
Iter:    119, Train Loss:   0.34, Train Acc:  87.50%, Val Loss:   0.36, Val Acc:  87.40%
Iter:    120, Train Loss:    0.3, Train Acc:  90.62%, Val Loss:   0.37, Val Acc:  88.07%
Iter:    121, Train Loss:   0.26, Train Acc:  89.84%, Val Loss:   0.39, Val Acc:  87.10%
Iter:    122, Train Loss:   0.36, Train Acc:  90.23%, Val Loss:   0.35, Val Acc:  88.33%
Iter:    123, Train Loss:   0.39, Train Acc:  90.62%, Val Loss:   0.35, Val Acc:  88.47%
Iter:    124, Train Loss:   0.26, Train Acc:  91.41%, Val Loss:   0.36, Val Acc:  87.17%
Iter:    125, Train Loss:   0.28, Train Acc:  91.02%, Val Loss:   0.36, Val Acc:  87.43%
Iter:    126, Train Loss:   0.34, Train Acc:  88.67%, Val Loss:   0.37, Val Acc:  86.63%
Iter:    127, Train Loss:   0.27, Train Acc:  89.84%, Val Loss:   0.36, Val Acc:  87.23%
Iter:    128, Train Loss:   0.32, Train Acc:  87.50%, Val Loss:   0.35, Val Acc:  87.17%
Iter:    129, Train Loss:   0.28, Train Acc:  88.67%, Val Loss:   0.35, Val Acc:  87.20%
Iter:    130, Train Loss:   0.26, Train Acc:  90.62%, Val Loss:   0.34, Val Acc:  87.70%
Iter:    131, Train Loss:   0.37, Train Acc:  88.67%, Val Loss:   0.32, Val Acc:  88.87%
Iter:    132, Train Loss:   0.39, Train Acc:  86.72%, Val Loss:   0.32, Val Acc:  88.80%
Iter:    133, Train Loss:   0.24, Train Acc:  91.41%, Val Loss:   0.32, Val Acc:  88.60%
Iter:    134, Train Loss:   0.28, Train Acc:  91.80%, Val Loss:   0.32, Val Acc:  88.77%
Iter:    135, Train Loss:   0.23, Train Acc:  92.19%, Val Loss:   0.31, Val Acc:  89.17%
Iter:    136, Train Loss:   0.32, Train Acc:  88.28%, Val Loss:    0.3, Val Acc:  89.47%
Iter:    137, Train Loss:    0.3, Train Acc:  89.45%, Val Loss:   0.32, Val Acc:  88.87%
Iter:    138, Train Loss:   0.21, Train Acc:  93.36%, Val Loss:   0.32, Val Acc:  88.83%
Iter:    139, Train Loss:   0.23, Train Acc:  91.80%, Val Loss:   0.31, Val Acc:  89.33%
Iter:    140, Train Loss:   0.24, Train Acc:  92.19%, Val Loss:    0.3, Val Acc:  89.23%
Iter:    141, Train Loss:   0.14, Train Acc:  94.92%, Val Loss:   0.31, Val Acc:  89.17%
Iter:    142, Train Loss:   0.18, Train Acc:  93.75%, Val Loss:   0.32, Val Acc:  88.93%
Iter:    143, Train Loss:   0.23, Train Acc:  92.97%, Val Loss:   0.29, Val Acc:  89.73%
Iter:    144, Train Loss:   0.37, Train Acc:  86.72%, Val Loss:    0.3, Val Acc:  89.47%
Iter:    145, Train Loss:   0.31, Train Acc:  87.89%, Val Loss:   0.31, Val Acc:  89.27%
Iter:    146, Train Loss:   0.36, Train Acc:  90.23%, Val Loss:   0.29, Val Acc:  89.77%
Iter:    147, Train Loss:   0.22, Train Acc:  94.53%, Val Loss:   0.26, Val Acc:  90.60%
Iter:    148, Train Loss:   0.25, Train Acc:  91.80%, Val Loss:   0.27, Val Acc:  90.43%
Iter:    149, Train Loss:   0.21, Train Acc:  92.58%, Val Loss:   0.29, Val Acc:  90.07%
Iter:    150, Train Loss:   0.27, Train Acc:  91.41%, Val Loss:   0.31, Val Acc:  89.47%
